"vote";"staendeja";"canton";"suffrage";"Abgegebene.Stimmen";"Stimmbeteiligung";"valid";"Ja.Stimmen";"Nein.Stimmen";"Ja";"result";"resultnum";"halb";"ling";"nr";"datum"
"17.02.1924 Fabrikgesetz";8;"Appenzell Innerrhoden";3313;2496;0.753;2413;1656;757;0.686;"Ja";0.5;0.5;"d";16;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Basel-Landschaft";21496;17009;0.791;16877;4192;12685;0.248;"Nein";0;0.5;"d";13;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Basel-Stadt";34381;28950;0.842;28773;6657;22116;0.231;"Nein";0;0.5;"d";12;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Bern / Berne";180208;131861;0.732;131035;58425;72610;0.446;"Nein";0;1;"d";2;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Fribourg / Freiburg";35547;25732;0.724;25599;17058;8541;0.666;"Ja";1;1;"l";10;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Genève";38246;24380;0.637;24034;6948;17086;0.289;"Nein";0;1;"l";25;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Glarus";9082;7253;0.799;7189;1947;5242;0.271;"Nein";0;1;"d";8;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Graubünden / Grigioni / Grischun";29469;22334;0.758;21918;13021;8897;0.594;"Ja";1;1;"l";18;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Jura";40364;NA;NA;NA;NA;NA;NA;NA;NA;1;"l";26;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Luzern";46912;30032;0.64;29853;15093;14760;0.506;"Ja";1;1;"d";3;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Neuchâtel";33586;24808;0.739;24643;7910;16733;0.321;"Nein";0;1;"l";24;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Nidwalden";3578;2120;0.593;2114;1318;796;0.623;"Ja";0.5;0.5;"d";7;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Obwalden";4672;2857;0.612;2846;1917;929;0.674;"Ja";0.5;0.5;"d";6;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Schaffhausen";12331;11335;0.919;11016;4311;6705;0.391;"Nein";0;1;"d";14;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Schweiz";995663;766505;0.77;756848;320668;436180;0.424;"Nein";0;1;"l";27;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Schwyz";16684;10499;0.629;10405;4194;6211;0.403;"Nein";0;1;"d";5;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Solothurn";35039;28110;0.802;27806;7342;20464;0.264;"Nein";0;1;"d";11;1924-02-17
"17.02.1924 Fabrikgesetz";8;"St. Gallen";68656;59713;0.87;58337;25061;33276;0.43;"Nein";0;1;"d";17;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Thurgau";33918;29776;0.878;29142;15317;13825;0.526;"Ja";1;1;"d";20;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Ticino";36331;22797;0.627;22239;7736;14503;0.348;"Nein";0;1;"l";21;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Uri";5740;4461;0.777;4444;1656;2788;0.373;"Nein";0;1;"d";4;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Valais / Wallis";33503;22788;0.68;22705;11413;11292;0.503;"Ja";1;1;"l";23;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Vaud";83520;59965;0.718;59644;36920;22724;0.619;"Ja";1;1;"l";22;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Zug";8152;6052;0.742;6009;2372;3637;0.395;"Nein";0;1;"d";9;1924-02-17
"17.02.1924 Fabrikgesetz";8;"Zürich";145818;124269;0.852;122559;41964;80595;0.342;"Nein";0;1;"d";1;1924-02-17
"03.06.1923 Alkoholwesen";10;"Aargau";60430;53035;0.878;51400;16344;35056;0.318;"Nein";0;1;"d";19;1923-06-03
"03.06.1923 Alkoholwesen";10;"Appenzell Ausserrhoden";13819;10584;0.766;10239;4970;5269;0.485;"Nein";0;0.5;"d";15;1923-06-03
"03.06.1923 Alkoholwesen";10;"Appenzell Innerrhoden";3354;2268;0.676;2182;1145;1037;0.525;"Ja";0.5;0.5;"d";16;1923-06-03
"03.06.1923 Alkoholwesen";10;"Basel-Landschaft";21062;16460;0.782;16284;4144;12140;0.254;"Nein";0;0.5;"d";13;1923-06-03
"03.06.1923 Alkoholwesen";10;"Basel-Stadt";33850;18823;0.556;18686;12559;6127;0.672;"Ja";0.5;0.5;"d";12;1923-06-03
"03.06.1923 Alkoholwesen";10;"Bern / Berne";178016;106341;0.597;105882;33550;72332;0.317;"Nein";0;1;"d";2;1923-06-03
"03.06.1923 Alkoholwesen";10;"Fribourg / Freiburg";35837;25522;0.712;25375;8180;17195;0.322;"Nein";0;1;"l";10;1923-06-03
"03.06.1923 Alkoholwesen";10;"Genève";38402;17734;0.462;16482;10134;6348;0.615;"Ja";1;1;"l";25;1923-06-03
"03.06.1923 Alkoholwesen";10;"Glarus";9121;7093;0.778;6885;3448;3437;0.501;"Ja";1;1;"d";8;1923-06-03
"03.06.1923 Alkoholwesen";10;"Graubünden / Grigioni / Grischun";28750;18608;0.647;18193;11598;6595;0.637;"Ja";1;1;"l";18;1923-06-03
"03.06.1923 Alkoholwesen";10;"Jura";40364;NA;NA;NA;NA;NA;NA;NA;NA;1;"l";26;1923-06-03
"03.06.1923 Alkoholwesen";10;"Luzern";47046;33419;0.71;33268;5695;27573;0.171;"Nein";0;1;"d";3;1923-06-03
"03.06.1923 Alkoholwesen";10;"Neuchâtel";33866;16487;0.487;16419;10937;5482;0.666;"Ja";1;1;"l";24;1923-06-03
"03.06.1923 Alkoholwesen";10;"Nidwalden";3641;2618;0.719;2613;542;2071;0.207;"Nein";0;0.5;"d";7;1923-06-03
"03.06.1923 Alkoholwesen";10;"Obwalden";4650;3392;0.729;3385;810;2575;0.239;"Nein";0;0.5;"d";6;1923-06-03
"03.06.1923 Alkoholwesen";10;"Schaffhausen";12345;10608;0.859;9925;5381;4544;0.542;"Ja";1;1;"d";14;1923-06-03
"03.06.1923 Alkoholwesen";10;"Schweiz";985774;636591;0.646;623085;262688;360397;0.422;"Nein";0;1;"l";27;1923-06-03
"03.06.1923 Alkoholwesen";10;"Schwyz";16500;10284;0.623;10250;2086;8164;0.204;"Nein";0;1;"d";5;1923-06-03
"03.06.1923 Alkoholwesen";10;"Solothurn";34390;25553;0.743;24759;5112;19647;0.206;"Nein";0;1;"d";11;1923-06-03
"03.06.1923 Alkoholwesen";10;"St. Gallen";68517;55990;0.817;54288;24235;30053;0.446;"Nein";0;1;"d";17;1923-06-03
"03.06.1923 Alkoholwesen";10;"Thurgau";33505;26139;0.78;24924;13672;11252;0.549;"Ja";1;1;"d";20;1923-06-03
"03.06.1923 Alkoholwesen";10;"Ticino";35127;10205;0.291;10119;6901;3218;0.682;"Ja";1;1;"l";21;1923-06-03
"03.06.1923 Alkoholwesen";10;"Uri";5688;3610;0.635;3575;1227;2348;0.343;"Nein";0;1;"d";4;1923-06-03
"03.06.1923 Alkoholwesen";10;"Valais / Wallis";33525;15148;0.452;15089;8012;7077;0.531;"Ja";1;1;"l";23;1923-06-03
"03.06.1923 Alkoholwesen";10;"Vaud";83524;41911;0.502;41792;18703;23089;0.448;"Nein";0;1;"l";22;1923-06-03
"03.06.1923 Alkoholwesen";10;"Zug";8213;5373;0.654;5337;1231;4106;0.231;"Nein";0;1;"d";9;1923-06-03
"03.06.1923 Alkoholwesen";10;"Zürich";142596;99386;0.697;95734;52072;43662;0.544;"Ja";1;1;"d";1;1923-06-03
"15.04.1923 Zollinitiative";0.5;"Aargau";60439;51863;0.858;49763;13120;36643;0.264;"Nein";0;1;"d";19;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Appenzell Ausserrhoden";13936;10500;0.753;10189;3154;7035;0.31;"Nein";0;0.5;"d";15;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Appenzell Innerrhoden";3434;2262;0.659;2205;173;2032;0.078;"Nein";0;0.5;"d";16;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Basel-Landschaft";20882;12674;0.607;12544;4386;8158;0.35;"Nein";0;0.5;"d";13;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Basel-Stadt";33822;16593;0.491;16548;9530;7018;0.576;"Ja";0.5;0.5;"d";12;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Bern / Berne";177183;109616;0.619;108176;31340;76836;0.29;"Nein";0;1;"d";2;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Fribourg / Freiburg";35529;26962;0.759;26826;2289;24537;0.085;"Nein";0;1;"l";10;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Genève";38177;15098;0.395;14881;6827;8054;0.459;"Nein";0;1;"l";25;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Glarus";9030;6460;0.715;6383;1919;4464;0.301;"Nein";0;1;"d";8;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Graubünden / Grigioni / Grischun";29169;20887;0.716;20351;2739;17612;0.135;"Nein";0;1;"l";18;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Jura";40364;NA;NA;NA;NA;NA;NA;NA;NA;1;"l";26;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Luzern";46745;32472;0.695;32071;5017;27054;0.156;"Nein";0;1;"d";3;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Neuchâtel";33848;19353;0.572;19273;7830;11443;0.406;"Nein";0;1;"l";24;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Nidwalden";3731;2114;0.567;2101;174;1927;0.083;"Nein";0;0.5;"d";7;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Obwalden";4543;2819;0.621;2811;174;2637;0.062;"Nein";0;0.5;"d";6;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Schaffhausen";12380;10706;0.865;10056;2941;7115;0.292;"Nein";0;1;"d";14;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Schweiz";990202;651159;0.658;638896;171020;467876;0.268;"Nein";0;1;"l";27;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Schwyz";17370;8692;0.5;8652;1165;7487;0.135;"Nein";0;1;"d";5;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Solothurn";34093;22065;0.647;21804;7244;14560;0.332;"Nein";0;1;"d";11;1923-04-15
"15.04.1923 Zollinitiative";0.5;"St. Gallen";68574;56077;0.818;53880;15006;38874;0.279;"Nein";0;1;"d";17;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Thurgau";33578;27675;0.824;26680;4866;21814;0.182;"Nein";0;1;"d";20;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Ticino";40955;14288;0.349;14147;3886;10261;0.275;"Nein";0;1;"l";21;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Uri";5723;3565;0.623;3541;749;2792;0.212;"Nein";0;1;"d";4;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Valais / Wallis";33570;20084;0.598;20024;1663;18361;0.083;"Nein";0;1;"l";23;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Vaud";83377;45104;0.541;44989;8240;36749;0.183;"Nein";0;1;"l";22;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Zug";8142;4883;0.6;4866;976;3890;0.201;"Nein";0;1;"d";9;1923-04-15
"15.04.1923 Zollinitiative";0.5;"Zürich";141972;108347;0.763;106135;35612;70523;0.336;"Nein";0;1;"d";1;1923-04-15
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Aargau";60014;50946;0.849;48335;1939;46396;0.04;"Nein";0;1;"d";19;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Aargau";60014;50926;0.849;47722;2791;44931;0.058;"Nein";0;1;"d";19;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Appenzell Ausserrhoden";13994;9759;0.697;9206;588;8618;0.064;"Nein";0;0.5;"d";15;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Appenzell Ausserrhoden";13994;9760;0.697;9257;640;8617;0.069;"Nein";0;0.5;"d";15;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Appenzell Innerrhoden";3420;2038;0.596;1651;72;1579;0.044;"Nein";0;0.5;"d";16;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Appenzell Innerrhoden";3420;2035;0.595;1653;74;1579;0.045;"Nein";0;0.5;"d";16;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Basel-Landschaft";20838;10423;0.5;10158;606;9552;0.06;"Nein";0;0.5;"d";13;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Basel-Landschaft";20838;10338;0.496;9893;975;8918;0.099;"Nein";0;0.5;"d";13;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Basel-Stadt";33459;20557;0.614;20071;1676;18395;0.084;"Nein";0;0.5;"d";12;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Basel-Stadt";33459;20515;0.613;19921;2872;17049;0.144;"Nein";0;0.5;"d";12;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Bern / Berne";177509;75730;0.427;74727;8477;66250;0.113;"Nein";0;1;"d";2;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Bern / Berne";177509;75353;0.425;73405;10063;63342;0.137;"Nein";0;1;"d";2;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Fribourg / Freiburg";35560;17433;0.49;17276;11138;6138;0.645;"Ja";1;1;"l";10;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Fribourg / Freiburg";35560;17477;0.491;17349;1160;16189;0.067;"Nein";0;1;"l";10;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Genève";38330;18410;0.48;17591;8610;8981;0.489;"Nein";0;1;"l";25;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Genève";38330;18410;0.48;15196;2170;13026;0.143;"Nein";0;1;"l";25;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Glarus";8930;5956;0.667;5858;174;5684;0.03;"Nein";0;1;"d";8;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Glarus";8930;5960;0.667;5755;615;5140;0.107;"Nein";0;1;"d";8;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Graubünden / Grigioni / Grischun";29407;17982;0.611;16868;2539;14329;0.151;"Nein";0;1;"l";18;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Graubünden / Grigioni / Grischun";29407;17903;0.609;16858;1559;15299;0.092;"Nein";0;1;"l";18;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Jura";40364;NA;NA;NA;NA;NA;NA;NA;NA;1;"l";26;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Jura";40364;NA;NA;NA;NA;NA;NA;NA;NA;1;"l";26;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Luzern";46250;11745;0.254;11520;1502;10018;0.13;"Nein";0;1;"d";3;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Luzern";46250;11652;0.252;11474;1086;10388;0.095;"Nein";0;1;"d";3;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Neuchâtel";34012;9993;0.294;9867;7053;2814;0.715;"Ja";1;1;"l";24;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Neuchâtel";34012;9977;0.293;9868;1474;8394;0.149;"Nein";0;1;"l";24;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Nidwalden";3538;1267;0.358;1253;166;1087;0.132;"Nein";0;0.5;"d";7;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Nidwalden";3538;1270;0.359;1264;57;1207;0.045;"Nein";0;0.5;"d";7;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Obwalden";4570;1508;0.33;1472;314;1158;0.213;"Nein";0;0.5;"d";6;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Obwalden";4570;1507;0.33;1496;121;1375;0.081;"Nein";0;0.5;"d";6;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Schaffhausen";12348;10640;0.862;9481;641;8840;0.068;"Nein";0;1;"d";14;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Schaffhausen";12348;10724;0.868;9182;1044;8138;0.114;"Nein";0;1;"d";14;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Schweiz";989661;528736;0.534;508197;93892;414305;0.185;"Nein";0;1;"l";27;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Schweiz";989661;526876;0.532;500751;55145;445606;0.11;"Nein";0;1;"l";27;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Schwyz";16100;5902;0.367;5851;194;5657;0.033;"Nein";0;1;"d";5;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Schwyz";16100;5891;0.366;5789;448;5341;0.077;"Nein";0;1;"d";5;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Solothurn";33956;13403;0.395;12978;570;12408;0.044;"Nein";0;1;"d";11;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Solothurn";33956;13217;0.389;12600;859;11741;0.068;"Nein";0;1;"d";11;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"St. Gallen";68831;52428;0.762;48435;3801;44634;0.078;"Nein";0;1;"d";17;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"St. Gallen";68831;52322;0.76;48425;3515;44910;0.073;"Nein";0;1;"d";17;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Thurgau";33705;27302;0.81;25361;3781;21580;0.149;"Nein";0;1;"d";20;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Thurgau";33705;27268;0.809;25184;2465;22719;0.098;"Nein";0;1;"d";20;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Ticino";41821;9265;0.222;8982;5222;3760;0.581;"Ja";1;1;"l";21;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Ticino";41821;9522;0.228;9283;1504;7779;0.162;"Nein";0;1;"l";21;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Uri";5756;2982;0.518;2946;86;2860;0.029;"Nein";0;1;"d";4;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Uri";5756;2961;0.514;2908;79;2829;0.027;"Nein";0;1;"d";4;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Valais / Wallis";33461;13985;0.418;13885;6648;7237;0.479;"Nein";0;1;"l";23;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Valais / Wallis";33461;13855;0.414;13770;1231;12539;0.089;"Nein";0;1;"l";23;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Vaud";84002;31321;0.373;31129;22266;8863;0.715;"Ja";1;1;"l";22;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Vaud";84002;31182;0.371;30981;8785;22196;0.284;"Nein";0;1;"l";22;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Zug";8129;2951;0.363;2913;125;2788;0.043;"Nein";0;1;"d";9;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Zug";8129;2941;0.362;2866;227;2639;0.079;"Nein";0;1;"d";9;1923-02-18
"18.02.1923 Abkommen mit Frankreich zu Hochsavoyen";4;"Zürich";141721;104810;0.74;100383;5704;94679;0.057;"Nein";0;1;"d";1;1923-02-18
"18.02.1923 Schutzhaft-Initiative";0;"Zürich";141721;103910;0.733;98652;9331;89321;0.095;"Nein";0;1;"d";1;1923-02-18
"03.12.1922 Einmalige Vermögensabgabe";0;"Aargau";59776;56076;0.938;54889;9193;45696;0.167;"Nein";0;1;"d";19;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Appenzell Ausserrhoden";14013;12377;0.883;12166;1108;11058;0.091;"Nein";0;0.5;"d";15;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Appenzell Innerrhoden";3396;3125;0.92;3108;66;3042;0.021;"Nein";0;0.5;"d";16;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Basel-Landschaft";20891;16910;0.809;16755;2536;14219;0.151;"Nein";0;0.5;"d";13;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Basel-Stadt";33445;27507;0.822;27346;7534;19812;0.276;"Nein";0;0.5;"d";12;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Bern / Berne";178535;154065;0.863;153301;20956;132345;0.137;"Nein";0;1;"d";2;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Fribourg / Freiburg";36056;34888;0.968;34772;1115;33657;0.032;"Nein";0;1;"l";10;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Genève";39072;29046;0.743;28950;7188;21762;0.248;"Nein";0;1;"l";25;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Glarus";8828;7489;0.848;7436;413;7023;0.056;"Nein";0;1;"d";8;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Graubünden / Grigioni / Grischun";29434;25575;0.869;25207;1876;23331;0.074;"Nein";0;1;"l";18;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Jura";40364;NA;NA;NA;NA;NA;NA;NA;NA;1;"l";26;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Luzern";46702;41451;0.888;41326;2260;39066;0.055;"Nein";0;1;"d";3;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Neuchâtel";34253;28760;0.84;28579;5509;23070;0.193;"Nein";0;1;"l";24;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Nidwalden";3566;3072;0.861;3065;57;3008;0.019;"Nein";0;0.5;"d";7;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Obwalden";4606;4061;0.882;4049;78;3971;0.019;"Nein";0;0.5;"d";6;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Schaffhausen";12325;11278;0.915;10829;2011;8818;0.186;"Nein";0;1;"d";14;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Schweiz";992523;856148;0.863;846654;109702;736952;0.13;"Nein";0;1;"l";27;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Schwyz";16085;13181;0.819;13144;454;12690;0.035;"Nein";0;1;"d";5;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Solothurn";33969;28673;0.844;28124;4005;24119;0.142;"Nein";0;1;"d";11;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"St. Gallen";68957;63446;0.92;62321;6274;56047;0.101;"Nein";0;1;"d";17;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Thurgau";33790;31274;0.926;30773;2773;28000;0.09;"Nein";0;1;"d";20;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Ticino";40065;26083;0.651;25498;4386;21112;0.172;"Nein";0;1;"l";21;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Uri";5807;4836;0.833;4811;335;4476;0.07;"Nein";0;1;"d";4;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Valais / Wallis";33992;29699;0.874;29572;1495;28077;0.051;"Nein";0;1;"l";23;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Vaud";85180;74063;0.869;73691;7484;66207;0.102;"Nein";0;1;"l";22;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Zug";8181;6998;0.855;6956;748;6208;0.108;"Nein";0;1;"d";9;1922-12-03
"03.12.1922 Einmalige Vermögensabgabe";0;"Zürich";141599;122215;0.863;119986;19848;100138;0.165;"Nein";0;1;"d";1;1922-12-03
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Aargau";60198;52792;0.877;51382;19046;32336;0.371;"Nein";0;1;"d";19;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Appenzell Ausserrhoden";13997;11675;0.834;11363;4686;6677;0.412;"Nein";0;0.5;"d";15;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Appenzell Innerrhoden";3284;2581;0.786;2496;1615;881;0.647;"Ja";0.5;0.5;"d";16;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Basel-Landschaft";20764;15230;0.733;15127;4276;10851;0.283;"Nein";0;0.5;"d";13;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Basel-Stadt";33341;26361;0.791;26251;7096;19155;0.27;"Nein";0;0.5;"d";12;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Bern / Berne";176291;112804;0.64;111585;51927;59658;0.465;"Nein";0;1;"d";2;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Fribourg / Freiburg";35524;21927;0.617;21799;14805;6994;0.679;"Ja";1;1;"l";10;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Genève";38761;21117;0.545;20938;5254;15684;0.251;"Nein";0;1;"l";25;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Glarus";8953;6268;0.7;6205;2118;4087;0.341;"Nein";0;1;"d";8;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Graubünden / Grigioni / Grischun";29152;22053;0.756;21689;11209;10480;0.517;"Ja";1;1;"l";18;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Jura";40364;NA;NA;NA;NA;NA;NA;NA;NA;1;"l";26;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Luzern";45962;31614;0.688;31422;18951;12471;0.603;"Ja";1;1;"d";3;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Neuchâtel";34218;19010;0.556;18907;8577;10330;0.454;"Nein";0;1;"l";24;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Nidwalden";3476;2413;0.694;2396;1241;1155;0.518;"Ja";0.5;0.5;"d";7;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Obwalden";4500;2645;0.588;2634;1413;1221;0.536;"Ja";0.5;0.5;"d";6;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Schaffhausen";12507;11049;0.883;10627;4609;6018;0.434;"Nein";0;1;"d";14;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Schweiz";982567;690844;0.703;680626;303794;376832;0.446;"Nein";0;1;"l";27;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Schwyz";16041;10254;0.639;10193;5180;5013;0.508;"Ja";1;1;"d";5;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"Solothurn";33519;25943;0.774;25414;7373;18041;0.29;"Nein";0;1;"d";11;1922-09-24
"24.09.1922 Innere Sicherheit und bedingter Strafvollzug";9.5;"St. Gallen";68232;59384;0.87;57758;22909;34849;0.397;"Nein";0;1;"d";17;1922-09-24
